id,komen
960,"Excellent trip, well worth it. I’m not a particularly fit person so was a little worried when I agreed to go along with a friend to a 4/5 grade activity trip! However I managed all the activities absolutely fine. The volcano climb is hard, but certainly obtainable and definitely worth the view and experience of camping on a crater rim! (Pack that thermal jacket however, it does get a bit chilly!) Andy was a great guide, super efficient and friendly. It has been one of the best trips I’ve been on, but also down to a great bunch of people who joined! Bali is beautiful, the views phenomenal, highly recommend."
961,This bali adventure trip was perfect. The right amount of physical activity and down time to recharge.
962,"This trip was a blast. A good mix of challenge and relaxation, a fun group, a great leader, and a beautiful part of the world."
963,"Amazing trip, well worth doing and super organised with the excellent tour guide Andy who could not be more helpful! The Rinjani climb was super tough but so worth it for views at the top. Loved the mountain biking too. Bali in general is pretty incredible and the accom was definitely exceeded expectations! Thank you :)"
964,"Amazing tour led by the incredible Andy, uniting 12 global adventurers! The Mt. Rinjani birthday cake surprise was a delightful touch. Perfect for active travelers craving a thrilling, immersive journey!"
965,"Excellent trip with a variety of activity that builds to the pinnacle of Mt Rinjani. Our tour leader Andy was an excellent ambassador for his country and Intrepid. For future travellers - no matter how tired you are after coming off Mt Rinjani, take the walk to the waterfalls, it's totally worth the effort and you will feel massively refreshed and reinvigorated! Fantastic group of people to travel with, so grateful to have had this experience."
966,"Exceptional value! Trip leader Andy was fantastic and did all he could to make this a great trip. Very active, make sure you are prepared for the physical aspects. Majority - excellent excursions."
967,"Just back from Bali, Lombok & Gili Air. An amazing trip with the best guide, Andy. Great activities and the best locations. A amazing experience shared with a fantastic group of fellow travellers. Thank you Andy for making this so special."
968,"This trip was the most amazing adventure! Every single activity was fantastic! Andy was an excellent leader who ensured everybody felt safe, happy and well-prepared for each activity. Climbing Mount Rinjani and camping on the crater's edge was a challenge and certainly the highlight of the trip! However, it is almost impossible to choose because everything we did; cycling through rice paddies, snorkelling with turtles and white water rafting, were awesome! The trip was enhanced by my fellow travellers and Andy. If you've never been on a group tour, or are looking for an active holiday of a life time then I would 100% recommend this trip to you. It was a phenomenal adventure!"
969,"This trip provides a great mix of physical challenges, culture and time to enjoy the beautiful islands. Andy did an exceptional job, knowledgeable, funny and always on hand. I enjoyed travelling with our lovely international group - camping on a volcano, swimming with turtles and sharing beautiful sunsets/rises. The trip was so well organised and an exciting mix of activities that just got even better each day. I would wholeheartedly recommend this trip if you're looking for a seamlessly planned, active way to explore Bali, Lombok and Gili Isle if you only have a short period of time available :)"
